course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
ANTHV1017,THE ORIGINS OF HUMAN SOCIETY-DISC,ANTH,,BCOL,,006,00790,Elena G Vanasse Torres,8,12,O,R 10:10AM-11:00AM,10:10,11:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,001,01171,Amani Agbaria,14,15,O,M 1:10PM-2:00PM,13:10,14:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,002,01172,Amani Agbaria,11,15,O,W 12:10PM-1:00PM,12:10,13:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,003,01173,Jinwoo Lee,8,15,O,M 1:10PM-2:00PM,13:10,14:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,004,01174,Jinwoo Lee,7,15,O,W 2:10PM-3:00PM,14:10,15:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,005,01175,Paulina Gomez,20,23,O,T 4:10PM-5:00PM,16:10,17:00
ANTHV1012,INTERPRETATION OF CULTRE-DISC,ANTH,,BCOL,,006,01176,Paulina Gomez,9,15,O,M 12:10PM-1:00PM,12:10,13:00
ANTHV1007,THE ORIGINS OF HUMAN SOCIETY,ANTH,,BCOL,,001,00110,Camilla Sturm,44,118,O,TR 11:40AM-12:55PM,11:40,12:55
ANTHBC3999,INDIVIDUAL PROJECTS,ANTH,,BCOL,,001,01227,Severin Fowles,4,5,B,,,
ANTHBC3911,SOCIAL CONTEXTS IMMIGRATN LAW,ANTH,,BCOL,,001,00968,Juliana Valente,10,20,O,M 12:00PM-1:50PM,12:00,13:50
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,001,00777,"Elizabeth M Green, Gina A Jae, Nadia Abu El-Haj, Clare R Casey",28,36,O,M 2:10PM-4:00PM,14:10,16:00
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,002,00939,,,7,O,M 2:10PM-4:00PM,14:10,16:00
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,003,00940,,,7,O,M 2:10PM-4:00PM,14:10,16:00
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,004,00941,,,7,O,M 2:10PM-4:00PM,14:10,16:00
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,005,00942,,,7,O,M 2:10PM-4:00PM,14:10,16:00
ANTHBC3871,SENIOR THESIS SEMINAR I,ANTH,,BCOL,,006,00943,,,7,O,M 2:10PM-4:00PM,14:10,16:00
ANTHV3829,ABSENCE/PRESENCE,ANTH,,BCOL,,001,00785,Nicholas A Bartlett,10,18,O,T 10:10AM-12:00PM,10:10,12:00
ANTHV1002,THE INTERPRETATION OF CULTURE,ANTH,,BCOL,,001,00933,Clare R Casey,34,60,O,MW 8:40AM-9:55AM,08:40,09:55
ANTHV1002,THE INTERPRETATION OF CULTURE,ANTH,,BCOL,,002,00932,Clare R Casey,35,60,O,MW 10:10AM-11:25AM,10:10,11:25
ANTHW3356,"EARTH WORKS: Anthropology, Art, Extraction",ANTH,,SAS,,001,14917,Rosalind Morris,,25,O,R 2:10PM-4:00PM,14:10,16:00
ANTHW3151,LIVING WITH ANIMALS: ANTHROPOLOGICAL PER,ANTH,,SAS,,001,10047,Hannah Chazin,11,15,O,MW 10:10AM-11:25AM,10:10,11:25
ANTHC2972,"Unsettling Science: An Introduction to Science, Technology, and Society",ANTH,,SAS,,001,13285,Madisson Whitman,37,35,F,TR 4:10PM-5:25PM,16:10,17:25
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,001,10150,Nikita A Karbasov,5,15,O,M 11:10AM-12:00PM,11:10,12:00
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,002,10151,Zarino Lanni,7,15,O,M 12:10PM-1:00PM,12:10,13:00
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,003,10152,Nikita A Karbasov,7,15,O,R 2:10PM-3:00PM,14:10,15:00
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,004,10153,Zarino Lanni,10,15,O,F 11:10AM-12:00PM,11:10,12:00
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,005,20244,Anselm Kizza-Besigye,10,15,O,R 1:10PM-2:00PM,13:10,14:00
ANTHW2111,Mafias and Other Dangerous Affiliations DISC,ANTH,,SAS,,006,20245,Anselm Kizza-Besigye,8,15,O,R 3:10PM-4:00PM,15:10,16:00
ANTHV2104,INTRO-SOC/CULTURAL THEORY-DISC,ANTH,,SAS,,001,10236,,,30,O,,,
ANTHV2104,INTRO-SOC/CULTURAL THEORY-DISC,ANTH,,SAS,,002,10237,,,30,O,,,
ANTHV2017,Mafias and Other Dangerous Affiliations,ANTH,,SAS,,001,10149,Naor H Ben-Yehoyada,50,120,O,TR 11:40AM-12:55PM,11:40,12:55
ANTHG9999,WEDNESDAY SEMINAR,ANTH,,SAS,,001,10060,Zoe Crossland,14,40,O,W 2:10PM-4:00PM,14:10,16:00
ANTHG9110,MUSEUM ANTHROPOL INTERNSHIP I,ANTH,,SAS,,001,19878,Brian Boyd,1,10,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,001,10278,Nadia Abu El-Haj,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,002,10279,Lila Abu-Lughod,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,003,10280,Vanessa L Agard-Jones,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,004,10281,Naor H Ben-Yehoyada,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,005,10282,Brian Boyd,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,006,10283,Terence N D'Altroy,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,007,10284,Zoe Crossland,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,008,10285,Hannah Chazin,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,009,10286,Maria Jose De Abreu,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,010,10287,Catherine Fennell,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,011,10288,Severin Fowles,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,012,10289,Elizabeth M Green,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,013,10290,Lashaya Howie,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,014,10291,Marilyn Ivy,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,015,10292,Brian Larkin,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,016,10293,Claudio Lomnitz,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,018,10295,Mahmood Mamdani,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,019,10296,Ellen Marakowitz,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,020,10297,Rosalind Morris,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,021,10298,John Pemberton,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,022,10299,Elizabeth Povinelli,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,023,10300,Lesley Sharp,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,024,10301,Audra Simpson,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,025,10302,Paige West,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,026,10303,Kaya N Williams,,5,O,,,
ANTHG9105,RESEARCH IN SPECIAL FIELDS,ANTH,,SAS,,027,17963,Nicholas Glastonbury,,5,O,,,
ANTHG9102,RESEARCH IN ARCHAEOLOGY,ANTH,,SAS,,001,10273,Brian Boyd,,5,O,,,
ANTHG9102,RESEARCH IN ARCHAEOLOGY,ANTH,,SAS,,002,10274,Hannah Chazin,,5,O,,,
ANTHG9102,RESEARCH IN ARCHAEOLOGY,ANTH,,SAS,,003,10275,Zoe Crossland,,5,O,,,
ANTHG9102,RESEARCH IN ARCHAEOLOGY,ANTH,,SAS,,004,10276,Terence N D'Altroy,,5,O,,,
ANTHG9102,RESEARCH IN ARCHAEOLOGY,ANTH,,SAS,,005,10277,Severin Fowles,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,001,10247,Nadia Abu El-Haj,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,002,10248,Lila Abu-Lughod,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,003,10249,Vanessa L Agard-Jones,2,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,004,10250,Brian Boyd,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,005,10251,Hannah Chazin,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,006,10252,Zoe Crossland,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,007,10253,Terence N D'Altroy,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,008,10254,Maria Jose De Abreu,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,009,10255,Catherine Fennell,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,010,10256,Severin Fowles,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,011,10257,Elizabeth M Green,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,012,10258,Lashaya Howie,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,013,10259,Marilyn Ivy,1,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,014,10260,Brian Larkin,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,015,10261,Claudio Lomnitz,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,017,10263,Mahmood Mamdani,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,018,10264,Ellen Marakowitz,3,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,019,10265,Rosalind Morris,1,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,020,10266,John Pemberton,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,021,10267,Elizabeth Povinelli,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,022,10268,David Scott,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,023,10269,Lesley Sharp,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,024,10270,Audra Simpson,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,025,10271,Paige West,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,026,10272,Kaya N Williams,,5,O,,,
ANTHG9101,RSCH IN SOCIAL/CULTURAL ANTHRO,ANTH,,SAS,,027,17962,Nicholas Glastonbury,,5,O,,,
ANTHG6601,QUESTIONS-ANTHROP THRY I:TEXTS,ANTH,,SAS,,001,10144,Rosalind Morris,6,10,O,M 4:10PM-6:00PM,16:10,18:00
ANTHG6352,MUSEUM ANTHROP:HIST & THEORY,ANTH,,SAS,,001,10311,Brian Boyd,12,15,O,T 4:10PM-6:00PM,16:10,18:00
ANTHV2004,INTRO TO SOC & CULTURAL THEORY,ANTH,,SAS,,001,10058,John Pemberton,40,60,O,MW 11:40AM-12:55PM,11:40,12:55
ANTHG6294,POLITICAL CONCEPTS IN WAKE OF GEONTONTOPOWER,ANTH,,SAS,,001,10046,Elizabeth Povinelli,16,30,O,T 2:10PM-4:00PM,14:10,16:00
ANTHG6245,PERSONHOOD,ANTH,,SAS,,001,10147,Maria Jose De Abreu,15,18,O,M 2:10PM-4:00PM,14:10,16:00
ANTHG6223,LANDSCAPE:LIFE AND NON-LIFE IN THE MAKIN,ANTH,,SAS,,001,10146,Zoe Crossland,7,16,O,R 4:10PM-6:00PM,16:10,18:00
ANTHG6162,Contemporary Archaeological Theory,ANTH,,SAS,,001,20281,Hannah Chazin,,15,O,T 10:10AM-12:00PM,10:10,12:00
ANTHG6157,IDEA OF A BL RADICAL TRADITION,ANTH,,SAS,,001,12478,David Scott,15,16,O,T 10:10AM-12:00PM,10:10,12:00
ANTHG6070,MAKING ETHNOG:METHOD & WRITING,ANTH,,SAS,,001,17899,Nicholas Glastonbury,11,16,O,R 2:10PM-4:00PM,14:10,16:00
ANTHG6051,"VALUE, OBJECTS, AND MEANING",ANTH,,SAS,,001,10048,Hannah Chazin,15,15,F,R 10:10AM-12:00PM,10:10,12:00
ANTHG6031,CONTESTING THE PAST,ANTH,,SAS,,001,15164,Terence N D'Altroy,19,20,O,T 10:10AM-12:00PM,10:10,12:00
ANTHG5361,ETHICAL ISSUES IN MUSEUMS,ANTH,,SAS,,001,10235,Sally Yerkovich,13,16,O,F 2:10PM-4:00PM,14:10,16:00
ANTHG5201,PRIN/APPL OF SOCIETY & CULTURE,ANTH,,SAS,,001,10049,Ellen Marakowitz,12,20,O,T 2:10PM-4:00PM,14:10,16:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,001,12480,"Jenny Ni, Terence N D'Altroy",18,15,F,M 1:10PM-2:00PM,13:10,14:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,002,12481,"Jenny Ni, Terence N D'Altroy",17,15,F,M 2:10PM-3:00PM,14:10,15:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,003,12482,"Stephanie M Ratte, Terence N D'Altroy",12,15,O,R 1:10PM-2:00PM,13:10,14:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,004,12483,"Stephanie M Ratte, Terence N D'Altroy",13,15,O,R 4:10PM-5:00PM,16:10,17:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,005,12484,"Tabitha C Payne, Terence N D'Altroy",10,15,O,W 2:10PM-3:00PM,14:10,15:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,006,12485,"Tabitha C Payne, Terence N D'Altroy",10,15,O,W 3:10PM-4:00PM,15:10,16:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,007,19992,"Milan O Taylor, Terence N D'Altroy",13,15,O,R 2:10PM-3:00PM,14:10,15:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,008,20316,"Wilmer I Falcon, Terence N D'Altroy",6,15,O,R 11:10AM-12:00PM,11:10,12:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,009,19997,"Milan O Taylor, Terence N D'Altroy",15,15,F,W 4:10PM-5:00PM,16:10,17:00
ANHSW4016,ANCIENT EMPIRES-DISC,ANHS,,SAS,,010,20313,"Wilmer I Falcon, Terence N D'Altroy",10,15,O,M 10:10AM-11:00AM,10:10,11:00
ANTHG5115,Political Human-Animal Studies,ANTH,,SAS,,001,10337,Brian Boyd,9,18,O,R 12:10PM-2:00PM,12:10,14:00
ANTHW4378,"Strange Resonances, Close Listening",ANTH,,SAS,,001,10059,John Pemberton,11,12,O,T 2:10PM-4:00PM,14:10,16:00
ANTHW4196,Mexico’s Disappeared Practicum,ANTH,,SAS,,001,10145,Claudio Lomnitz,17,20,O,M 10:10AM-12:00PM,10:10,12:00
ANTHV3999,SENIOR THESIS SEM IN ANTHROPOL,ANTH,,SAS,,001,10061,Vanessa L Agard-Jones,7,12,O,W 10:10AM-12:00PM,10:10,12:00
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,001,11036,Nadia Abu El-Haj,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,002,11037,Lila Abu-Lughod,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,003,11038,Vanessa L Agard-Jones,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,004,11039,Naor H Ben-Yehoyada,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,005,11040,Brian Boyd,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,006,11041,Maria Jose De Abreu,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,007,11042,Hannah Chazin,1,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,008,11043,Zoe Crossland,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,009,11044,Terence N D'Altroy,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,010,11045,Catherine Fennell,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,011,11046,Severin Fowles,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,012,11047,Elizabeth M Green,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,013,11048,Lashaya Howie,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,014,11049,Gina A Jae,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,015,11050,Marilyn Ivy,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,016,11051,Brian Larkin,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,017,11052,Claudio Lomnitz,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,019,11054,Mahmood Mamdani,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,020,11055,Ellen Marakowitz,1,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,021,11056,Paige West,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,022,11057,Camilla Sturm,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,023,11058,Nicholas A Bartlett,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,024,11059,Elizabeth Povinelli,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,025,11060,Rosalind Morris,,5,O,,,
ANTHW3997,SUPERVISED INDIVIDUAL RESEARCH,ANTH,,SAS,,026,17961,Nicholas Glastonbury,,5,O,,,
ANTHV3939,ANIME EFFECT: JAPANESE MEDIA,ANTH,,SAS,,001,13670,Marilyn Ivy,8,15,O,M 2:10PM-4:00PM,14:10,16:00
ANTHV3921,ANTICOLONIALISM,ANTH,,SAS,,001,12477,David Scott,8,15,O,W 10:10AM-12:00PM,10:10,12:00
ANTHV3888,ECOCRITICISM FOR THE END TIMES,ANTH,,SAS,,001,11406,Marilyn Ivy,6,15,O,T 4:10PM-6:00PM,16:10,18:00
ANTHW3851,Theatricality & the Political,ANTH,,SAS,,001,10148,Maria Jose De Abreu,4,18,O,F 2:10PM-4:00PM,14:10,16:00
ANTHV3728,ETHNOGRAPHIES OF BLACK LIFE,ANTH,,SAS,,001,10613,Vanessa L Agard-Jones,6,14,O,R 12:10PM-2:00PM,12:10,14:00
ANHSW4001,THE ANCIENT EMPIRES,ANHS,,SAS,,001,12479,Terence N D'Altroy,124,150,O,MW 11:40AM-12:55PM,11:40,12:55
APMAE3101,APPLIED MATH I: LINEAR ALGEBRA,APMA,,SEAS,,001,12763,Yuan He,43,52,O,TR 10:10AM-11:25AM,10:10,11:25
APMAE2101,INTRO TO APPLIED MATHEMATICS,APMA,,SEAS,,001,12762,Yuan He,79,86,O,TR 1:10PM-2:25PM,13:10,14:25
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R01,12751,Yinxi Pan,41,52,O,R 2:40PM-3:30PM,14:40,15:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R02,12752,Yinxi Pan,33,39,O,R 4:10PM-5:00PM,16:10,17:00
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R03,12753,Beiji Chen,24,30,O,F 10:10AM-11:00AM,10:10,11:00
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R04,12754,Yinxi Pan,27,36,O,R 11:40AM-12:30PM,11:40,12:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R05,12755,Cheng Shi,29,40,O,R 4:10PM-5:00PM,16:10,17:00
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R06,12756,Beiji Chen,22,30,O,F 2:40PM-3:30PM,14:40,15:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R07,12757,Beiji Chen,25,30,O,R 2:40PM-3:30PM,14:40,15:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R08,12758,Cheng Shi,32,35,O,R 11:40AM-12:30PM,11:40,12:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R09,12761,Cheng Shi,26,30,O,F 1:10PM-2:00PM,13:10,14:00
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R10,20512,Dion Ho,12,25,O,R 11:40AM-12:30PM,11:40,12:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R11,20513,Dion Ho,19,25,O,R 2:40PM-3:30PM,14:40,15:30
APMAE2001,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,R12,20534,Dion Ho,10,22,O,R 4:10PM-5:00PM,16:10,17:00
APMAE2000,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,001,12748,Curtiss Lyman,66,70,O,TR 8:40AM-9:55AM,08:40,09:55
APMAE2000,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,002,12749,Drew C Youngren,120,125,O,TR 1:10PM-2:25PM,13:10,14:25
APMAE2000,MULTV. CALC. FOR ENGI & APP SCI,APMA,,SEAS,,003,12750,Drew C Youngren,110,120,O,TR 5:40PM-6:55PM,17:40,18:55
MSAEE9800,DOCTORAL RESEARCH INSTRUCTION,MSAE,,SEAS,,001,20226,Simon Billinge,1,1,F,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,001,16513,William Bailey,1,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,002,14793,Katayun Barmak,4,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,003,14794,Simon Billinge,1,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,005,20134,Aravind Devarakonda,,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,007,14773,Oleg Gang,,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,008,14789,James Im,3,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,009,14791,Chris A Marianetti,1,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,011,18404,Renata M Wentzcovitch,2,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,012,14790,Yuan Yang,2,10,O,,,
MSAEE9301,DOCTORAL RESEARCH,MSAE,,SEAS,,013,14792,Nanfang Yu,1,10,O,,,
MSAEE6273,MATERIALS SCIENCE REPORTS,MSAE,,SEAS,,004,16514,Siu-Wai Chan,2,8,O,,,
MSAEE6273,MATERIALS SCIENCE REPORTS,MSAE,,SEAS,,005,17957,James Im,4,5,O,,,
MSAEE6273,MATERIALS SCIENCE REPORTS,MSAE,,SEAS,,006,18385,Yuan Yang,2,19,O,,,
MSAEE6273,MATERIALS SCIENCE REPORTS,MSAE,,SEAS,,007,14956,Aravind Devarakonda,1,9,O,,,
MSAEE4301,MATERIALS SCIENCE LABORATORY,MSAE,,SEAS,,001,13423,Ismail C Noyan,11,14,O,M 1:00PM-5:00PM,13:00,17:00
MSAEE4260,ELECTROCHEM MATLS & DEVS,MSAE,,SEAS,,V01,17954,Yuan Yang,,99,O,,,
MSAEE4260,ELECTROCHEM MATLS & DEVS,MSAE,,SEAS,,001,13422,Yuan Yang,28,35,O,MW 11:40AM-12:55PM,11:40,12:55
MSAEE4250,CERAMICS & COMPOSITES,MSAE,,SEAS,,V01,17953,Siu-Wai Chan,5,99,O,,,
MSAEE4250,CERAMICS & COMPOSITES,MSAE,,SEAS,,001,13421,Siu-Wai Chan,25,35,O,TR 2:40PM-3:55PM,14:40,15:55
APBME4650,ANATOMY FOR PHYSICISTS & ENGR,APBM,,SEAS,,001,14285,"Anna Rozenshtein, Monique C Katz, Perry Gerard, Zohaib Ahmad",18,24,O,TR 4:00PM-5:20PM,16:00,17:20
MSAEE4206,ELEC & MAGNETIC PROP OF SOLIDS,MSAE,,SEAS,,V01,17952,William Bailey,,99,O,,,
MSAEE4206,ELEC & MAGNETIC PROP OF SOLIDS,MSAE,,SEAS,,001,13573,William Bailey,16,40,O,MW 10:10AM-11:25AM,10:10,11:25
MSAEE4200,THEORY CRYSTALLIN MAT: PHONONS,MSAE,,SEAS,,V01,17951,Chris A Marianetti,,99,O,,,
MSAEE4200,THEORY CRYSTALLIN MAT: PHONONS,MSAE,,SEAS,,001,13420,Chris A Marianetti,12,35,O,TR 1:10PM-2:25PM,13:10,14:25
MSAEE4100,CRYSTALLOGRAPHY,MSAE,,SEAS,,V01,17950,Katayun Barmak,,99,O,,,
MSAEE4100,CRYSTALLOGRAPHY,MSAE,,SEAS,,001,13572,Katayun Barmak,16,35,O,TR 11:40AM-12:55PM,11:40,12:55
